t,x,y,z,phi,theta,psi,u,v,w,p,q,r,u1,u2,u3,u4,u5,u6
469.800045,962.3879,458.4394,-50.04226,0.091106186954104,-0.20699604928652748,0.02530727415391778,4.403088,2.045043,0.02556103,0.05576751075130117,-0.024377607074550476,-0.040263803365713106,330.8660000000001,324.35,327.60800000000006,327.60800000000006,293.942,357.47300000000007
469.900164,962.8292,458.6401,-50.03697,0.09058258817850572,-0.20804324683772407,0.02530727415391778,4.433989,2.064623,0.01663231,-0.006622871758178234,-0.008437200856820908,0.002524566403132238,332.495,326.52200000000005,327.60800000000006,331.4090000000001,293.942,360.1880000000001
469.999984,963.2763,458.8406,-50.03577,0.09494591130849155,-0.20943951023931953,0.024434609527920613,4.445789,2.045342,0.01106412,0.03745153688868212,0.009282385273745421,0.007031104270219708,335.21000000000004,326.52200000000005,328.6940000000001,333.581,297.20000000000005,360.7310000000001
470.100139,963.7238,459.0424,-50.03374,0.09669124056048586,-0.2092649773141201,0.02391101075232232,4.420831,2.019418,-0.005446259,0.07023112407574826,0.008524247407934874,-0.014311253062064992,335.75300000000004,326.52200000000005,325.97900000000004,336.29600000000005,294.485,362.903
470.199957,964.1719,459.2383,-50.03208,0.10053096491487339,-0.2071705822117269,0.024783675378319478,4.469488,2.028499,-0.02405603,0.05083280173079745,0.04387258575347674,0.0009811441693914707,328.6940000000001,332.495,334.124,326.52200000000005,296.65700000000004,360.7310000000001
470.300084,964.6181,459.4361,-50.03344,0.10314895879286487,-0.2075196480621258,0.02530727415391778,4.468849,2.018493,-0.05638041,0.08420716222035822,0.017992808698319783,-0.015186052225737346,331.4090000000001,327.06500000000005,326.52200000000005,331.9520000000001,291.2270000000001,362.36
470.399954,965.0704,459.6347,-50.03096,0.10838494654884787,-0.20559978588493202,0.02757620218151041,4.494015,2.057819,-0.03313025,0.06271072722170747,0.05509013101530965,-0.009089477522180993,330.3230000000001,324.35,326.52200000000005,328.6940000000001,290.6840000000001,359.1020000000001
470.500087,965.5218,459.8372,-50.03039,0.11484266478122689,-0.2064724505109292,0.028274333882308142,4.479959,2.08503,-0.04394409,0.04964627454541415,-0.004030696535811493,0.008845771962737269,330.3230000000001,319.4630000000001,321.0920000000001,328.6940000000001,287.42600000000004,357.47300000000007
470.600015,965.9801,460.0574,-50.02928,0.11676252695842064,-0.2090904443889207,0.030194196059501903,4.503561,2.134834,-0.02032279,-0.025528494636608057,0.020724877296221626,0.009312781927998155,337.38200000000006,311.8610000000001,320.0060000000001,329.2370000000001,292.3130000000001,353.129
470.700156,966.4357,460.2781,-50.03048,0.11152653920243764,-0.20978857608971838,0.031939525311496235,4.492064,2.197847,-0.01911003,-0.07903929466508056,-0.012453451302413644,0.023227766710044097,328.6940000000001,321.0920000000001,327.60800000000006,322.1780000000001,289.05500000000006,356.38700000000006
470.799998,966.8902,460.4971,-50.02575,0.1059414855960558,-0.20525072003453312,0.03438298626428829,4.488684,2.216288,-0.01820168,-0.0859859668874058,0.038495348501129845,0.03583115575783807,330.3230000000001,317.29100000000005,321.6350000000001,325.97900000000004,284.168,358.0160000000001
470.900234,967.3473,460.719,-50.02176,0.0994837673636768,-0.20158552860534507,0.03630284844148206,4.52713,2.214875,-0.03342593,-0.0816205668156101,-0.009502333411411,0.03795010764280682,332.495,311.3180000000001,321.6350000000001,322.721,286.88300000000004,352.586
470.99991,967.7971,460.9364,-50.0134,0.09564404300928928,-0.20088739690454732,0.03752457891787808,4.493547,2.183594,-0.02010346,0.009577419221161046,-0.0071814958012055554,0.017012015689173814,333.581,311.3180000000001,322.721,322.721,288.51200000000006,352.586
471.100135,968.2485,461.1564,-50.00487,0.0937241808320955,-0.19949113350295186,0.03735004599267865,4.525783,2.178479,-0.02504292,0.017452596133571748,0.011196884054147807,-0.011518837959946193,328.6940000000001,322.1780000000001,327.60800000000006,323.264,285.797,359.6450000000001
471.199987,968.6898,461.3709,-49.99186,0.08936085770210968,-0.19774580425095753,0.03700098014227979,4.512895,2.213978,-0.01987561,0.008822316482919717,0.018601073395932324,-0.04453258201011839,336.29600000000005,314.033,322.1780000000001,329.2370000000001,289.05500000000006,357.47300000000007
471.300172,969.1324,461.5875,-49.98397,0.08587019919812101,-0.19512781037296603,0.03735004599267865,4.590407,2.229983,-0.06275538,-0.03320029880325937,0.02083218013863424,-0.023572853209748414,329.7800000000001,318.9200000000001,322.721,326.52200000000005,283.0820000000001,359.6450000000001
471.399958,969.5815,461.814,-49.97174,0.08237954069413235,-0.19809487010135637,0.035953782591083186,4.573258,2.258396,-0.08469726,-0.06650760374295851,-0.0267593357316995,-0.007290051790021099,328.15100000000007,314.033,320.0060000000001,322.721,283.625,354.21500000000003
471.500144,970.0289,462.0393,-49.96026,0.08063421144213802,-0.20228366030614278,0.034732052114687155,4.562111,2.279131,-0.06059567,-0.07195821463705926,-0.01598345476373001,0.014971928251785673,334.66700000000003,312.4040000000001,326.52200000000005,321.0920000000001,297.20000000000005,347.69900000000007
471.599998,970.4766,462.2635,-49.94901,0.07435102613495843,-0.20088739690454732,0.03316125578789226,4.524422,2.276718,-0.05902348,-0.10898884792333043,0.02877845478345418,-0.009789735034007653,329.7800000000001,329.7800000000001,327.60800000000006,332.495,287.42600000000004,366.16100000000006
471.700106,970.9253,462.4877,-49.94601,0.07243116395776468,-0.1989675347273536,0.032463124087094536,4.527557,2.279253,-0.07337084,-0.033511979701080524,-0.01320546131722044,-0.008006868985790682,330.8660000000001,317.29100000000005,324.35,323.807,292.8560000000001,351.5000000000001
471.800076,971.3748,462.7161,-49.94308,0.07243116395776468,-0.1989675347273536,0.030368728984701335,4.533763,2.246607,-0.06762041,-0.01012072974533137,-0.014433478469582154,-0.022673729392291016,332.495,315.119,321.0920000000001,326.52200000000005,293.399,350.4140000000001
471.900207,971.827,462.9435,-49.94188,0.07312929565856242,-0.19774580425095753,0.027925268031909273,4.539296,2.235081,-0.06359427,-0.05088463800958168,0.0001481574048235395,-0.020523745553221798,330.8660000000001,322.1780000000001,321.0920000000001,331.9520000000001,290.6840000000001,358.0160000000001
471.999962,972.2833,463.178,-49.94973,0.06632251157578452,-0.19460421159736774,0.02600540585471551,4.604461,2.243291,-0.1029141,-0.06498092933965403,0.040578782935820526,-0.0017056783384487469,318.9200000000001,320.5490000000001,317.83400000000006,321.6350000000001,281.9960000000001,352.586
472.100129,972.7406,463.4092,-49.95689,0.06178465552059926,-0.1954768762233649,0.024260076602721177,4.591023,2.247523,-0.0986175,-0.08992585568756527,-0.019732273644027413,-0.024202620363745528,324.89300000000003,317.29100000000005,319.4630000000001,322.721,291.2270000000001,347.69900000000007
472.199936,973.2007,463.6336,-49.96386,0.056548667764616284,-0.19669860669976091,0.020943951023931952,4.608401,2.175168,-0.09112395,-0.037838336757509104,0.04735844460202242,-0.045612260138694606,328.15100000000007,323.807,321.0920000000001,330.8660000000001,295.028,353.672
472.300157,973.6623,463.8547,-49.96946,0.05707226654021458,-0.19198621771937624,0.017104226669544427,4.621991,2.151873,-0.09498759,0.015078365410889296,0.059608596462505256,-0.038915449252084885,319.4630000000001,329.2370000000001,323.807,324.89300000000003,291.2270000000001,353.672
472.399957,974.1262,464.0671,-49.96976,0.060388392119003806,-0.18675022996339324,0.015009831567151233,4.638466,2.127388,-0.06306678,0.03743879598514256,0.09970977004851754,-0.005495427458633442,328.6940000000001,319.4630000000001,317.29100000000005,330.8660000000001,298.28600000000006,347.69900000000007
472.500116,974.5922,464.278,-49.96415,0.06335545184739416,-0.17837264955382048,0.0143116998663535,4.643493,2.123054,-0.0606155,0.016598644927814467,0.10512687062097997,0.008420683060780034,322.1780000000001,334.66700000000003,325.97900000000004,331.4090000000001,296.65700000000004,356.38700000000006
472.599978,975.0655,464.4879,-49.96394,0.06841690667817771,-0.17191493132144145,0.013439035240356337,4.658635,2.051515,-0.07779651,0.0800288614443763,0.11490413527748214,-0.01138951778901967,327.06500000000005,325.97900000000004,321.0920000000001,331.9520000000001,299.37200000000007,350.9570000000001
472.700134,975.5375,464.6961,-49.96498,0.07819075048934597,-0.16353735091186866,0.01308996938995747,4.624638,2.020581,-0.07083609,0.13191955959468507,0.11441964933042102,-0.01098687905723084,320.5490000000001,329.2370000000001,319.4630000000001,330.3230000000001,291.7700000000001,354.21500000000003
472.800056,976.0139,464.9077,-49.97025,0.08429940287132612,-0.15533430342749532,0.015009831567151233,4.643471,2.06476,-0.07620649,0.04737298319469152,0.0754332873508276,0.021940708559745916,318.37700000000007,328.15100000000007,320.0060000000001,325.97900000000004,291.7700000000001,350.9570000000001
472.900292,976.4896,465.1194,-49.97679,0.08709192967451704,-0.15341444125030154,0.01658062789394613,4.618352,2.025759,-0.06338406,0.0549507664745379,0.05787468166381896,-0.011330532641619272,320.5490000000001,325.43600000000004,318.9200000000001,326.52200000000005,292.3130000000001,349.8710000000001
472.999966,976.9581,465.323,-49.98652,0.09023352232810683,-0.14852751934471745,0.017278759594743863,4.599843,2.044721,-0.07530414,0.02672474330592497,0.049382834548118114,0.014606526119588141,319.4630000000001,329.7800000000001,323.264,325.97900000000004,292.8560000000001,352.586
473.100145,977.4183,465.526,-49.99601,0.09215338450530061,-0.14852751934471745,0.01884955592153876,4.5203,2.102324,-0.06514487,-0.0016485812882331538,-0.025428783976441622,0.019989517722478856,321.6350000000001,322.1780000000001,317.83400000000006,325.97900000000004,291.2270000000001,349.3280000000001
473.19995,977.8819,465.7253,-50.00848,0.09651670763528641,-0.15236724369910498,0.01937315469713706,4.542673,2.017314,-0.04961246,0.07928791681702715,-0.0364106225227927,0.012730181981963604,317.29100000000005,321.6350000000001,317.29100000000005,322.1780000000001,287.96900000000005,347.69900000000007
473.300185,978.338,465.9262,-50.01781,0.10035643198967394,-0.1562069680534925,0.020420352248333655,4.49969,2.106823,-0.06037429,-0.0004266069893406196,-0.0285263419730036,0.01668657636085919,323.264,327.06500000000005,319.4630000000001,330.8660000000001,290.1410000000001,355.84400000000005
473.399977,978.7903,466.1354,-50.02694,0.10157816246606997,-0.1616174887346749,0.02076941809873252,4.445391,2.080197,-0.05137466,0.007958027692002873,-0.0591259954710363,0.006408196260182932,332.495,317.83400000000006,316.20500000000004,334.124,297.20000000000005,350.9570000000001
473.500087,979.2365,466.3448,-50.03362,0.10367255756846318,-0.16598081186466074,0.020943951023931952,4.408489,2.10797,-0.01177741,-0.01407669651856022,-0.0484820352145788,0.023455444910966752,327.60800000000006,318.9200000000001,318.9200000000001,327.60800000000006,296.11400000000003,347.69900000000007
473.600011,979.6829,466.5642,-50.03763,0.09773843811168245,-0.17174039839624203,0.023038346126325153,4.401459,2.151731,-0.008114777,-0.08731152700100298,-0.060799120451875625,0.050153275239825976,325.43600000000004,320.0060000000001,316.20500000000004,329.7800000000001,289.59800000000007,352.586
473.700073,980.1263,466.784,-50.03707,0.09529497715889039,-0.1764527873766267,0.023212879051524585,4.424911,2.106893,-0.04091248,0.0035963224822336474,-0.03968613428988802,-0.02221921074848665,320.0060000000001,318.37700000000007,317.83400000000006,320.0060000000001,288.51200000000006,346.07000000000005
473.800084,980.5715,466.9977,-50.03412,0.08831366015091306,-0.18308503853420516,0.022863813201125717,4.398867,2.188101,0.003493716,-0.11371771281185394,-0.054387461458456736,0.003878667885987274,331.4090000000001,318.37700000000007,322.721,327.60800000000006,299.37200000000007,348.2420000000001
473.900099,981.0154,467.2097,-50.03075,0.08063421144213802,-0.18413223608540177,0.024260076602721177,4.36587,2.169934,-0.003558847,-0.05289030057280348,-0.02232358143775591,0.018787195307365,323.264,329.2370000000001,327.06500000000005,325.43600000000004,293.399,355.30100000000004
473.999999,981.4526,467.4277,-50.02422,0.08080874436733745,-0.18360863730980345,0.026529004630313806,4.385516,2.129991,0.0178278,0.013028341814069552,0.005619544803059767,0.020190317852920803,321.0920000000001,326.52200000000005,321.6350000000001,325.43600000000004,286.34000000000003,355.84400000000005
474.100112,981.8909,467.6445,-50.01843,0.08272860654453122,-0.1850049007113989,0.027052603405912107,4.411412,2.081109,0.01545855,0.0467186068982413,-0.0019017526408750694,0.007520353220809507,334.66700000000003,322.1780000000001,320.5490000000001,336.83900000000006,294.485,358.5590000000001
474.199948,982.3315,467.8658,-50.01457,0.08464846872172498,-0.18797196043978925,0.02757620218151041,4.41785,2.07274,-0.0220843,0.023584442195981655,0.01985174143132642,0.0072759041511044325,333.581,320.5490000000001,323.807,330.3230000000001,297.20000000000005,353.672
474.300206,982.7701,468.0837,-50.01631,0.08517206749732328,-0.1881464933649887,0.028797932657906436,4.403231,2.097349,-0.05444138,0.0024234367902839305,0.012244907146080597,-0.007592440554904629,320.0060000000001,324.35,321.6350000000001,322.721,283.0820000000001,355.84400000000005
474.399975,983.213,468.299,-50.02332,0.08272860654453122,-0.1916371518689774,0.030019663134302467,4.396823,2.149412,-0.05285609,-0.040414617266377934,-0.04525410112289285,-0.006700657592281118,327.06500000000005,313.49,318.37700000000007,322.721,289.59800000000007,347.69900000000007
474.500205,983.6545,468.5125,-50.02948,0.0853466004225227,-0.1970476725501598,0.03159045946109736,4.360621,2.089795,-0.03521695,0.04457057782793431,-0.04828804186821963,0.01932931202632696,322.721,322.1780000000001,323.264,321.6350000000001,286.88300000000004,353.672
474.599949,984.0997,468.7382,-50.02742,0.09232791743050003,-0.1986184688769547,0.032637657012293965,4.369507,2.082202,-0.03494741,0.07570662336498243,-0.027524208823093494,0.009075054121242512,325.43600000000004,321.0920000000001,322.721,323.807,286.88300000000004,354.75800000000004
474.700108,984.5414,468.9595,-50.02637,0.09285151620609834,-0.1989675347273536,0.03316125578789226,4.376786,2.165999,-0.03185811,-0.06314901430346827,-0.027651408418978844,0.021556491778211884,325.43600000000004,316.74800000000005,317.83400000000006,324.35,283.0820000000001,354.21500000000003
474.799994,984.9818,469.1767,-50.02301,0.08813912722571364,-0.2001892652037496,0.034732052114687155,4.371593,2.149661,-0.01925006,-0.03645088726863621,-0.05303338266488197,0.005095794183816544,324.35,318.37700000000007,320.5490000000001,322.1780000000001,285.254,352.586
474.900187,985.4234,469.3927,-50.01925,0.08639379797371932,-0.20228366030614278,0.032812189937493394,4.431679,2.119028,-0.02066911,-0.028589383265585633,-0.007383090056457161,-0.012711541865552303,323.264,315.119,311.8610000000001,326.52200000000005,278.73800000000006,354.21500000000003
474.999966,985.8636,469.601,-50.01414,0.08272860654453122,-0.20193459445574394,0.030368728984701335,4.453042,2.151701,-0.04753958,-0.04176370441829199,-0.017739386890930204,-0.025254093971609506,321.6350000000001,317.83400000000006,317.29100000000005,322.1780000000001,284.168,350.4140000000001
475.100081,986.3046,469.8093,-50.00912,0.08237954069413235,-0.20455258833373544,0.0291469985083053,4.417431,2.130225,-0.02573789,0.05277142619745015,-0.031093494409884497,-0.013337944024751573,330.8660000000001,312.947,312.947,330.8660000000001,289.05500000000006,350.9570000000001
475.19998,986.7528,470.0098,-49.99291,0.08691739674931762,-0.20577431881013142,0.02809980095710871,4.456595,2.07857,-0.02731625,0.059414463489805926,0.01438758154624246,-0.005160088622801511,327.06500000000005,314.576,317.29100000000005,324.35,291.2270000000001,347.15600000000006
475.300138,987.2031,470.2126,-49.97662,0.08866272600131195,-0.20298179200694055,0.027925268031909273,4.464482,2.17145,-0.02048365,-0.033691364641600496,0.006779937428223708,-0.001650363967531141,328.15100000000007,316.20500000000004,315.66200000000003,328.15100000000007,289.59800000000007,350.9570000000001
475.400015,987.6508,470.4154,-49.95753,0.09285151620609834,-0.1998401993533507,0.027401669256310976,4.506869,2.10751,-0.0697254,0.04309853223021726,0.027530875980836114,-0.02389968356547687,324.89300000000003,319.4630000000001,318.9200000000001,325.43600000000004,289.05500000000006,350.9570000000001
475.500195,988.0985,470.62,-49.94733,0.09826203688728076,-0.19966566642815128,0.02600540585471551,4.505475,2.075691,-0.05097286,0.05647210017033128,-0.015270335920645401,-0.007949630912971527,323.807,320.0060000000001,323.807,319.4630000000001,295.028,346.07000000000005
475.600001,988.5464,470.8221,-49.93728,0.09424777960769379,-0.20036379812894903,0.02600540585471551,4.471777,2.131968,-0.03532758,-0.034991931640309115,-0.02996278285397997,0.006628622618063556,328.15100000000007,325.43600000000004,320.0060000000001,333.038,290.6840000000001,358.0160000000001
475.700105,988.9944,471.0261,-49.93439,0.09477137838329208,-0.19966566642815128,0.02530727415391778,4.477547,2.117306,-0.04693446,0.019460595692661974,-0.035635364722349336,-0.015448069779692994,330.8660000000001,321.0920000000001,318.9200000000001,333.038,295.028,353.672
475.799977,989.4404,471.2247,-49.93427,0.09791297103688189,-0.19931660057775244,0.02391101075232232,4.516734,2.092991,-0.07134362,0.05186994618550255,0.002593721584084009,-0.030089860276817676,328.15100000000007,324.89300000000003,324.35,328.6940000000001,298.82900000000006,351.5000000000001
475.900172,989.8892,471.427,-49.93865,0.10367255756846318,-0.1986184688769547,0.02234021442552742,4.541493,2.123006,-0.08009908,0.04017418070862319,0.0013739821792986536,-0.030591415543963288,325.97900000000004,331.9520000000001,326.52200000000005,330.8660000000001,296.11400000000003,357.47300000000007
475.999976,990.3419,471.6346,-49.94313,0.10646508437165408,-0.19722220547535924,0.022689280275926284,4.571729,2.1474,-0.09098295,-0.013811736339485712,0.03750201181064979,0.002789346813293794,322.721,330.3230000000001,323.264,329.2370000000001,291.7700000000001,356.38700000000006
476.100185,990.7955,471.8449,-49.95054,0.10873401239924674,-0.19879300180215415,0.023561944901923447,4.544155,2.182551,-0.05334415,-0.01200820035693737,-0.006249702910809327,0.02017604105963949,335.75300000000004,322.721,322.1780000000001,336.29600000000005,301.0010000000001,354.75800000000004
476.199959,991.2508,472.046,-49.96155,0.10629055144645466,-0.19565140914856435,0.02548180707911721,4.537402,2.142743,-0.05690256,-0.04939807127248803,0.05712520237642756,0.042475833659690716,329.7800000000001,337.38200000000006,330.8660000000001,336.29600000000005,297.74300000000005,365.07500000000005
476.30017,991.7039,472.2499,-49.97243,0.10245082709206714,-0.19146261894377795,0.02809980095710871,4.511279,2.159615,-0.07624027,-0.01388173102380769,0.0025461212193943683,0.027361212524249747,321.6350000000001,330.8660000000001,325.43600000000004,327.06500000000005,288.51200000000006,359.1020000000001
476.399951,992.1599,472.4483,-49.98703,0.1038470904936626,-0.19128808601857855,0.030543261909900768,4.51142,2.173698,-0.04132207,0.02263423259131838,-0.0393980153369688,0.030075880189509203,329.2370000000001,322.721,324.89300000000003,327.06500000000005,295.028,353.129
476.500149,992.6176,472.6526,-50.00153,0.10925761117484502,-0.19128808601857855,0.031415926535897934,4.529687,2.128157,-0.03327331,0.07676959869261706,-0.006103149358848615,0.02501337816117445,327.06500000000005,327.60800000000006,322.721,331.4090000000001,288.51200000000006,360.7310000000001
476.599993,993.072,472.8477,-50.0178,0.11676252695842064,-0.19373154697137057,0.032637657012293965,4.530149,2.103518,-0.0557434,0.0966579396783578,-0.029134938283174018,0.013069643285488746,332.495,321.0920000000001,325.97900000000004,327.60800000000006,297.74300000000005,353.129
476.700145,993.5251,473.0489,-50.03371,0.12060225131280816,-0.19408061282176942,0.034208453339088854,4.539467,2.146827,-0.06124536,0.07854208526777243,0.021037064339525853,0.007159953202248191,325.43600000000004,327.06500000000005,326.52200000000005,325.43600000000004,290.1410000000001,357.47300000000007
476.800058,993.9788,473.2573,-50.04877,0.12496557444279399,-0.1947787445225672,0.03630284844148206,4.544871,2.196821,-0.03550439,0.02280895750273553,-0.015005682919519243,0.00914233481857764,329.2370000000001,321.6350000000001,320.0060000000001,330.8660000000001,285.797,359.6450000000001
476.900107,994.429,473.469,-50.0589,0.12391837689159739,-0.19722220547535924,0.038397243543875255,4.538578,2.237625,-0.009534902,-0.055869472886202684,-0.025757778540442554,0.03544222658732365,333.581,318.37700000000007,322.1780000000001,330.3230000000001,291.2270000000001,356.93000000000006
476.999979,994.8887,473.6902,-50.06541,0.12112585008840647,-0.20210912738094333,0.03944444109507184,4.508733,2.246738,0.01199575,-0.057057850120593105,-0.010540024154171984,0.034548600557010034,331.4090000000001,324.89300000000003,330.8660000000001,324.89300000000003,293.942,358.0160000000001
477.100096,995.3446,473.9139,-50.07135,0.11327186845443199,-0.2017600615305445,0.042411500823462206,4.498732,2.280006,0.01828974,-0.0865949820765967,0.007205803001698081,0.0449453872848001,333.581,321.0920000000001,327.06500000000005,328.15100000000007,290.1410000000001,360.1880000000001
477.200002,995.8051,474.1466,-50.07822,0.10716321607245181,-0.20036379812894903,0.046774823953448036,4.506192,2.313057,0.02541908,-0.08853250698582064,-0.013307079622259306,0.06525581869684315,337.38200000000006,315.66200000000003,325.97900000000004,327.60800000000006,292.3130000000001,356.93000000000006
477.300089,996.2607,474.3792,-50.08582,0.10105456369047167,-0.19949113350295186,0.04834562028024293,4.517498,2.278669,0.02536616,-0.061738770814564324,0.03839563784096341,0.04722897607810947,334.66700000000003,318.37700000000007,327.60800000000006,325.97900000000004,287.42600000000004,360.7310000000001
477.399953,996.7256,474.6144,-50.09358,0.08988445647770799,-0.19879300180215415,0.05235987755982988,4.505318,2.351792,0.0120796,-0.12542325213254446,0.0016842563417426935,0.02142492885919655,337.92500000000007,314.576,324.35,328.15100000000007,284.711,361.817
477.50018,997.1844,474.8485,-50.09831,0.08290313946973064,-0.19669860669976091,0.05637413483941684,4.530511,2.336381,0.01264661,-0.08728717965793764,0.020982487893815988,0.05020575729043344,331.9520000000001,320.0060000000001,330.3230000000001,321.6350000000001,282.5390000000001,362.903
477.599937,997.6415,475.0835,-50.10529,0.07766715171374766,-0.19530234329816545,0.05794493116621174,4.515075,2.30235,0.02982602,-0.07293154985431145,0.062330629417208135,0.00819472749982909,333.581,319.4630000000001,329.7800000000001,323.264,283.0820000000001,363.446
477.700124,998.0958,475.3173,-50.11104,0.07347836150896127,-0.19338248112097173,0.060562925044203235,4.511335,2.321281,0.04723641,-0.04150059603355385,0.0005015563143431616,0.012327560703467293,339.0110000000001,310.7750000000001,325.97900000000004,324.89300000000003,284.711,360.1880000000001
477.8,998.5479,475.5518,-50.11712,0.07086036763096977,-0.19408061282176942,0.061435589670200394,4.488947,2.258189,0.05345667,0.0037390886697175317,-0.0011963528654732574,0.03393588526980491,330.8660000000001,316.74800000000005,329.2370000000001,318.9200000000001,279.82400000000007,361.2740000000001
477.900236,998.9968,475.7837,-50.12145,0.06702064327658225,-0.19600047499896323,0.06265732014659643,4.479064,2.251991,0.06177291,0.01580508211417619,-0.010158413149211178,-0.018413625034268136,340.0970000000001,310.7750000000001,325.97900000000004,325.97900000000004,283.625,361.817
477.999988,999.4484,476.0055,-50.12341,0.06387905062299247,-0.199142067652553,0.06422811647339133,4.495342,2.267522,0.06674916,-0.016384440668717203,-0.04353264797506581,-0.009822212120728764,331.4090000000001,318.9200000000001,334.66700000000003,315.66200000000003,283.625,361.2740000000001
478.100101,999.8962,476.2249,-50.12317,0.06370451769779302,-0.20141099568014562,0.06422811647339133,4.476675,2.219029,0.06242925,0.02202099370533766,-0.004072111453632066,0.012905102370256981,333.038,315.66200000000003,326.52200000000005,322.721,276.56600000000003,364.53200000000004
478.199958,1000.345,476.4512,-50.11968,0.06702064327658225,-0.20245819323134223,0.0635299847725936,4.472052,2.263771,0.1304169,0.0015582467113413566,-0.030076665587672604,0.020048754197291543,340.0970000000001,315.119,329.2370000000001,326.52200000000005,285.797,363.98900000000003
478.300116,1000.793,476.6753,-50.11341,0.06894050545377602,-0.20315632493213995,0.060388392119003806,4.502658,2.206777,0.05963262,0.002741301389644894,0.02032078121450738,-0.03607951611039686,335.75300000000004,317.83400000000006,330.8660000000001,323.264,284.711,362.903
478.400025,1001.242,476.8907,-50.1102,0.06824237375297829,-0.20367992370773824,0.06073745796940267,4.497199,2.211547,0.07421695,-0.035353947833757775,-0.0075047360146626605,-0.037327461432157844,336.29600000000005,315.66200000000003,330.3230000000001,322.1780000000001,286.88300000000004,360.1880000000001
478.500094,1001.691,477.1055,-50.10949,0.07295476273336296,-0.20525072003453312,0.05864306286700947,4.496645,2.119219,0.07103637,0.061075353712588765,0.009080813707774093,-0.006831749272398412,335.75300000000004,318.37700000000007,329.7800000000001,324.89300000000003,285.797,362.903
478.599963,1002.138,477.309,-50.10934,0.07225663103256524,-0.2033308578573394,0.05759586531581287,4.450481,2.15061,0.08535222,0.018185911926760435,0.0014439990293021346,-0.01708715385880142,329.2370000000001,324.89300000000003,330.3230000000001,323.264,279.82400000000007,366.16100000000006
478.700078,1002.588,477.5149,-50.10755,0.0762708883121522,-0.2040289895581371,0.05358160803622591,4.503833,2.141622,0.08104568,0.06504807215597827,-0.02568730214524702,7.921072090421146e-05,336.29600000000005,313.49,327.06500000000005,323.264,289.05500000000006,356.38700000000006
478.800072,1003.032,477.7116,-50.10724,0.08185594191853407,-0.20367992370773824,0.05096361415823442,4.488898,2.116361,0.04337021,0.06562979039566798,-0.0036279775188770686,-0.03733737490230917,331.4090000000001,320.5490000000001,326.52200000000005,324.89300000000003,284.168,361.2740000000001
478.900197,1003.48,477.9127,-50.10787,0.08848819307611251,-0.20298179200694055,0.04921828490624009,4.501575,2.155553,0.05873892,0.033279170232157,-0.028874814411456784,-0.014896074497164746,337.92500000000007,315.119,325.43600000000004,328.15100000000007,291.2270000000001,358.0160000000001
478.999987,1003.924,478.1173,-50.10678,0.0958185759344887,-0.2059488517353309,0.046774823953448036,4.526953,2.13808,0.05242931,0.018697433023934933,-0.02011952729845991,0.00326688460460271,333.038,321.6350000000001,327.06500000000005,328.15100000000007,287.96900000000005,361.817
479.100152,1004.369,478.3252,-50.10611,0.09913470151327791,-0.2064724505109292,0.045727626402251434,4.484972,2.153643,0.07310328,-0.011795383634595442,-0.020633753655975,0.012331587178051643,333.581,324.89300000000003,330.8660000000001,327.06500000000005,292.3130000000001,360.7310000000001
479.199957,1004.811,478.5399,-50.09873,0.09896016858807849,-0.2076941809873252,0.04590215932745086,4.495934,2.175043,0.1161232,-0.05498977458331999,-0.036985778324494914,0.032476912188185283,336.83900000000006,321.0920000000001,329.2370000000001,328.6940000000001,293.399,359.6450000000001
479.300157,1005.261,478.7581,-50.09258,0.0973893722612836,-0.20961404316451898,0.043807764225057666,4.511208,2.133742,0.04428961,-0.015963217671053135,-0.013346487411440086,-0.010553400357559268,335.21000000000004,323.807,331.4090000000001,327.60800000000006,292.8560000000001,361.2740000000001
479.399974,1005.71,478.9684,-50.09129,0.091106186954104,-0.20874137853852182,0.04537856055185257,4.544338,2.172003,0.04711882,-0.08284776017256486,0.012482910714858056,0.0008808374792854787,332.495,325.97900000000004,329.7800000000001,328.6940000000001,286.88300000000004,365.07500000000005
479.500061,1006.161,479.1811,-50.09136,0.09023352232810683,-0.21101030656611444,0.04625122517784973,4.542548,2.127572,0.02723334,0.02371836130948718,0.006542384154393264,0.014983513747360412,333.038,323.807,334.66700000000003,322.1780000000001,293.399,359.1020000000001
479.600044,1006.615,479.3927,-50.0879,0.08936085770210968,-0.21153390534171274,0.048869219055841226,4.493037,2.156935,0.07880864,-0.00863699916827221,-0.0022717170637373153,0.002716657340606734,337.38200000000006,325.97900000000004,335.21000000000004,327.60800000000006,293.942,364.53200000000004
479.700194,1007.069,479.6056,-50.08471,0.09005898940290741,-0.20943951023931953,0.04939281783143952,4.508359,2.13737,0.0636851,0.05086060482578171,-0.016544585099563195,0.04367349604570175,337.38200000000006,324.35,330.8660000000001,330.8660000000001,288.51200000000006,367.24700000000007
479.799987,1007.524,479.8228,-50.08389,0.0895353906273091,-0.20856684561332237,0.04991641660703782,4.537924,2.216246,0.03989891,-0.032390483483626525,0.0012772350882021039,0.0029384171300358814,335.21000000000004,320.0060000000001,329.7800000000001,324.89300000000003,287.96900000000005,361.2740000000001
