t,x,y,z,phi,theta,psi,u,v,w,p,q,r,u1,u2,u3,u4,u5,u6,wind_speed,wind_angle
3.500142,-0.2190775,0.7186818,600.3539,2.17,-1.18,75.15,0.0006744435,0.01258257,-0.09789437,-0.304129,-2.607639,1.536219,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
3.600282,-0.2194809,0.7165527,600.352,2.25,-1.2,75.15,0.005738228,0.03066178,-0.06512251,1.224318,1.472545,-0.3915627,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
3.700161,-0.2197263,0.7139911,600.3485,2.22,-0.99,75.22,-0.01121646,0.03258469,-0.08587218,0.02374715,3.320031,0.1982458,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
3.800198,-0.2197349,0.7109508,600.3441,2.3,-0.85,75.24,0.0003780207,0.0279928,-0.06585995,0.7354673,0.1103429,0.3845183,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
3.900259,-0.2196398,0.7071684,600.3408,2.18,-0.83,75.32,-0.01082939,0.03564489,-0.09778593,-3.097075,0.9059193,-0.1010322,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
4.000226,-0.2194898,0.702769,600.3386,2.28,-0.74,75.27,-0.007070435,0.03526486,-0.05567183,4.884118,-0.08224031,-0.7950203,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
4.100215,-0.2195287,0.6995363,600.3378,2.35,-0.67,75.32,-0.004739473,0.02268131,-0.06070274,0.5097037,0.6869842,0.280213,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
4.200337,-0.2199797,0.6975802,600.337,2.15,-0.55,75.36,-0.008622619,0.02289017,-0.06756676,1.046113,0.5020412,-1.062095,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
4.300218,-0.2201969,0.69624,600.3365,2.19,-0.51,75.31,0.002327834,0.01943763,-0.08150971,0.6046827,-1.106274,-1.461447,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
4.400202,-0.2196828,0.6958908,600.3359,2.2,-0.65,75.31,0.0002114001,0.02014672,-0.06511703,1.72107,-2.017058,-1.097979,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
4.500156,-0.2186913,0.6945684,600.3378,2.21,-0.72,75.41,0.007610332,0.01624417,-0.1065082,-0.5632087,-0.4141797,0.4936626,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,134.30000000000007,nan
